std_ID,code_cs_ID,nbre_jetons_niveau1_acquis,nbre_jetons_niveau2_acquis,niveau_atteint_Cs,ratio_jeton_niv_de_0_à_1,ratio_jeton_niv_de_1_à_2,niv_max_possible
248,4,0,0,0,0,0,0
248,6,0,0,0,0,0,0
249,0,0,0,0,0,0,0
249,1,0,0,0,0,0,0
249,4,0,0,0,0,0,0
249,6,0,0,0,0,0,0
250,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0
250,3,0,0,0,0,0,0
250,4,0,0,0,0,0,0
250,5,0,0,0,0,0,0
250,6,0,0,0,0,0,0
251,0,0,0,0,0,0,0
251,1,0,0,0,0,0,0
251,4,0,0,0,0,0,0
251,6,0,0,0,0,0,0
252,0,0,0,0,0,0,0
252,1,0,0,0,0,0,0
252,2,0,0,0,0,0,0
252,4,0,0,0,0,0,0
252,6,0,0,0,0,0,0
253,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0
253,2,0,0,0,0,0,0
253,4,0,0,0,0,0,0
253,6,0,0,0,0,0,0
254,0,0,0,0,0,0,0
254,1,0,0,0,0,0,0
254,2,0,0,0,0,0,0
254,4,0,0,0,0,0,0
254,5,0,0,0,0,0,0
254,6,0,0,0,0,0,0
255,0,0,0,0,0,0,0
255,1,0,0,0,0,0,0
255,2,0,0,0,0,0,0
255,4,0,0,0,0,0,0
255,6,0,0,0,0,0,0
256,0,0,0,0,0,0,0
256,1,0,0,0,0,0,0
256,2,0,0,0,0,0,0
256,4,0,0,0,0,0,0
256,6,0,0,0,0,0,0
257,0,0,0,0,0,0,0
257,1,0,0,0,0,0,0
257,2,0,0,0,0,0,0
257,4,0,0,0,0,0,0
257,5,0,0,0,0,0,0
257,6,0,0,0,0,0,0
258,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0
258,2,0,0,0,0,0,0
258,4,0,0,0,0,0,0
258,6,0,0,0,0,0,0
259,0,0,0,0,0,0,0
259,1,0,0,0,0,0,0
259,2,0,0,0,0,0,0
259,4,0,0,0,0,0,0
259,5,0,0,0,0,0,0
259,6,0,0,0,0,0,0
260,0,0,0,0,0,0,0
260,1,0,0,0,0,0,0
260,2,0,0,0,0,0,0
260,4,0,0,0,0,0,0
260,6,0,0,0,0,0,0
261,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0
261,2,0,0,0,0,0,0
261,6,0,0,0,0,0,0
262,0,0,0,0,0,0,0
262,1,0,0,0,0,0,0
262,2,0,0,0,0,0,0
262,4,0,0,0,0,0,0
262,5,0,0,0,0,0,0
262,6,0,0,0,0,0,0
263,0,0,0,0,0,0,0
263,1,0,0,0,0,0,0
263,2,0,0,0,0,0,0
263,4,0,0,0,0,0,0
263,5,0,0,0,0,0,0
263,6,0,0,0,0,0,0
264,0,0,0,0,0,0,0
264,1,0,0,0,0,0,0
264,2,0,0,0,0,0,0
264,6,0,0,0,0,0,0
265,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0
265,2,0,0,0,0,0,0
265,4,0,0,0,0,0,0
265,6,0,0,0,0,0,0
266,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0
266,2,0,0,0,0,0,0
266,4,0,0,0,0,0,0
266,5,0,0,0,0,0,0
266,6,0,0,0,0,0,0
267,0,0,0,0,0,0,0
267,1,0,0,0,0,0,0
267,2,0,0,0,0,0,0
267,4,0,0,0,0,0,0
267,6,0,0,0,0,0,0
268,0,0,0,0,0,0,0
268,1,0,0,0,0,0,0
268,2,0,0,0,0,0,0
268,4,0,0,0,0,0,0
268,5,0,0,0,0,0,0
268,6,0,0,0,0,0,0
269,0,0,0,0,0,0,0
269,1,0,0,0,0,0,0
269,2,0,0,0,0,0,0
269,6,0,0,0,0,0,0
270,0,0,0,0,0,0,0
270,1,0,0,0,0,0,0
270,2,0,0,0,0,0,0
270,6,0,0,0,0,0,0
271,0,0,0,0,0,0,0
271,1,0,0,0,0,0,0
271,2,0,0,0,0,0,0
271,4,0,0,0,0,0,0
271,6,0,0,0,0,0,0
272,0,0,0,0,0,0,0
272,1,0,0,0,0,0,0
272,2,0,0,0,0,0,0
272,4,0,0,0,0,0,0
272,6,0,0,0,0,0,0
273,0,0,0,0,0,0,0
273,1,0,0,0,0,0,0
273,2,0,0,0,0,0,0
273,4,0,0,0,0,0,0
273,5,0,0,0,0,0,0
273,6,0,0,0,0,0,0
274,0,0,0,0,0,0,0
274,1,0,0,0,0,0,0
274,2,0,0,0,0,0,0
274,4,0,0,0,0,0,0
274,5,0,0,0,0,0,0
274,6,0,0,0,0,0,0
275,0,0,0,0,0,0,0
275,1,0,0,0,0,0,0
275,2,0,0,0,0,0,0
275,6,0,0,0,0,0,0
276,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0
276,2,0,0,0,0,0,0
276,4,0,0,0,0,0,0
276,5,0,0,0,0,0,0
276,6,0,0,0,0,0,0
277,0,0,0,0,0,0,0
277,1,0,0,0,0,0,0
277,2,0,0,0,0,0,0
277,5,0,0,0,0,0,0
277,6,0,0,0,0,0,0
278,0,0,0,0,0,0,0
278,1,0,0,0,0,0,0
278,2,0,0,0,0,0,0
278,4,0,0,0,0,0,0
278,6,0,0,0,0,0,0
279,0,0,0,0,0,0,0
279,1,0,0,0,0,0,0
279,2,0,0,0,0,0,0
279,6,0,0,0,0,0,0
280,0,0,0,0,0,0,0
280,1,0,0,0,0,0,0
280,2,0,0,0,0,0,0
280,4,0,0,0,0,0,0
280,6,0,0,0,0,0,0
281,0,0,0,0,0,0,0
281,1,0,0,0,0,0,0
281,2,0,0,0,0,0,0
281,4,0,0,0,0,0,0
281,5,0,0,0,0,0,0
281,6,0,0,0,0,0,0
282,0,0,0,0,0,0,0
282,1,0,0,0,0,0,0
282,2,0,0,0,0,0,0
282,4,0,0,0,0,0,0
282,5,0,0,0,0,0,0
282,6,0,0,0,0,0,0
283,0,0,0,0,0,0,0
283,1,0,0,0,0,0,0
283,2,0,0,0,0,0,0
283,4,0,0,0,0,0,0
283,6,0,0,0,0,0,0
284,0,0,0,0,0,0,0
284,1,0,0,0,0,0,0
284,2,0,0,0,0,0,0
284,5,0,0,0,0,0,0
284,6,0,0,0,0,0,0
285,0,0,0,0,0,0,0
285,1,0,0,0,0,0,0
285,2,0,0,0,0,0,0
285,4,0,0,0,0,0,0
285,5,0,0,0,0,0,0
285,6,0,0,0,0,0,0
286,0,0,0,0,0,0,0
286,1,0,0,0,0,0,0
286,2,0,0,0,0,0,0
286,3,0,0,0,0,0,0
286,5,0,0,0,0,0,0
286,6,0,0,0,0,0,0
287,0,0,0,0,0,0,0
287,1,0,0,0,0,0,0
287,2,0,0,0,0,0,0
287,3,0,0,0,0,0,0
287,5,0,0,0,0,0,0
287,6,0,0,0,0,0,0
288,0,0,0,0,0,0,0
288,1,0,0,0,0,0,0
288,2,0,0,0,0,0,0
288,3,0,0,0,0,0,0
288,5,0,0,0,0,0,0
288,6,0,0,0,0,0,0
289,0,0,0,0,0,0,0
289,1,0,0,0,0,0,0
289,2,0,0,0,0,0,0
289,3,0,0,0,0,0,0
289,5,0,0,0,0,0,0
289,6,0,0,0,0,0,0
290,0,0,0,0,0,0,0
290,1,0,0,0,0,0,0
290,2,0,0,0,0,0,0
290,3,0,0,0,0,0,0
290,6,0,0,0,0,0,0
291,0,0,0,0,0,0,0
291,1,0,0,0,0,0,0
291,2,0,0,0,0,0,0
291,3,0,0,0,0,0,0
291,5,0,0,0,0,0,0
291,6,0,0,0,0,0,0
292,0,0,0,0,0,0,0
292,1,0,0,0,0,0,0
292,2,0,0,0,0,0,0
292,3,0,0,0,0,0,0
292,5,0,0,0,0,0,0
292,6,0,0,0,0,0,0
293,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0
293,2,0,0,0,0,0,0
293,3,0,0,0,0,0,0
293,5,0,0,0,0,0,0
293,6,0,0,0,0,0,0
294,0,0,0,0,0,0,0
294,1,0,0,0,0,0,0
294,2,0,0,0,0,0,0
294,3,0,0,0,0,0,0
294,6,0,0,0,0,0,0
295,0,0,0,0,0,0,0
295,1,0,0,0,0,0,0
295,2,0,0,0,0,0,0
295,3,0,0,0,0,0,0
295,5,0,0,0,0,0,0
295,6,0,0,0,0,0,0
296,0,0,0,0,0,0,0
296,1,0,0,0,0,0,0
296,2,0,0,0,0,0,0
296,3,0,0,0,0,0,0
296,5,0,0,0,0,0,0
296,6,0,0,0,0,0,0
297,0,0,0,0,0,0,0
297,1,0,0,0,0,0,0
297,2,0,0,0,0,0,0
297,3,0,0,0,0,0,0
297,6,0,0,0,0,0,0
298,0,0,0,0,0,0,0
298,1,0,0,0,0,0,0
298,2,0,0,0,0,0,0
298,3,0,0,0,0,0,0
298,6,0,0,0,0,0,0
299,0,0,0,0,0,0,0
299,1,0,0,0,0,0,0
299,2,0,0,0,0,0,0
299,3,0,0,0,0,0,0
299,4,0,0,0,0,0,0
299,6,0,0,0,0,0,0
300,0,0,0,0,0,0,0
300,1,0,0,0,0,0,0
300,2,0,0,0,0,0,0
300,3,0,0,0,0,0,0
300,4,0,0,0,0,0,0
300,6,0,0,0,0,0,0
301,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0
301,2,0,0,0,0,0,0
301,3,0,0,0,0,0,0
301,4,0,0,0,0,0,0
301,6,0,0,0,0,0,0
302,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0
302,2,0,0,0,0,0,0
302,3,0,0,0,0,0,0
302,4,0,0,0,0,0,0
302,6,0,0,0,0,0,0
303,0,0,0,0,0,0,0
303,1,0,0,0,0,0,0
303,2,0,0,0,0,0,0
303,3,0,0,0,0,0,0
303,4,0,0,0,0,0,0
303,6,0,0,0,0,0,0
304,0,0,0,0,0,0,0
304,1,0,0,0,0,0,0
304,2,0,0,0,0,0,0
304,3,0,0,0,0,0,0
304,4,0,0,0,0,0,0
304,6,0,0,0,0,0,0
305,0,0,0,0,0,0,0
305,1,0,0,0,0,0,0
305,2,0,0,0,0,0,0
305,3,0,0,0,0,0,0
305,4,0,0,0,0,0,0
305,6,0,0,0,0,0,0
306,0,0,0,0,0,0,0
306,1,0,0,0,0,0,0
306,2,0,0,0,0,0,0
306,3,0,0,0,0,0,0
306,4,0,0,0,0,0,0
306,6,0,0,0,0,0,0
307,0,0,0,0,0,0,0
307,1,0,0,0,0,0,0
307,2,0,0,0,0,0,0
307,3,0,0,0,0,0,0
307,4,0,0,0,0,0,0
307,6,0,0,0,0,0,0
308,0,0,0,0,0,0,0
308,1,0,0,0,0,0,0
308,2,0,0,0,0,0,0
308,3,0,0,0,0,0,0
308,4,0,0,0,0,0,0
308,6,0,0,0,0,0,0
309,0,0,0,0,0,0,0
309,1,0,0,0,0,0,0
309,2,0,0,0,0,0,0
309,3,0,0,0,0,0,0
309,4,0,0,0,0,0,0
309,6,0,0,0,0,0,0
310,0,0,0,0,0,0,0
310,1,0,0,0,0,0,0
310,2,0,0,0,0,0,0
310,3,0,0,0,0,0,0
310,4,0,0,0,0,0,0
310,6,0,0,0,0,0,0
311,0,0,0,0,0,0,0
311,1,0,0,0,0,0,0
311,2,0,0,0,0,0,0
311,3,0,0,0,0,0,0
311,4,0,0,0,0,0,0
311,6,0,0,0,0,0,0
312,0,0,0,0,0,0,0
312,1,0,0,0,0,0,0
312,2,0,0,0,0,0,0
312,3,0,0,0,0,0,0
312,4,0,0,0,0,0,0
312,6,0,0,0,0,0,0
313,0,0,0,0,0,0,0
313,1,0,0,0,0,0,0
313,2,0,0,0,0,0,0
313,3,0,0,0,0,0,0
313,4,0,0,0,0,0,0
313,6,0,0,0,0,0,0
314,0,0,0,0,0,0,0
314,1,0,0,0,0,0,0
314,2,0,0,0,0,0,0
314,3,0,0,0,0,0,0
314,4,0,0,0,0,0,0
314,6,0,0,0,0,0,0
315,0,0,0,0,0,0,0
315,1,0,0,0,0,0,0
315,2,0,0,0,0,0,0
315,3,0,0,0,0,0,0
315,4,0,0,0,0,0,0
315,6,0,0,0,0,0,0
316,0,0,0,0,0,0,0
316,1,0,0,0,0,0,0
316,2,0,0,0,0,0,0
316,3,0,0,0,0,0,0
316,4,0,0,0,0,0,0
316,6,0,0,0,0,0,0
317,0,0,0,0,0,0,0
317,1,0,0,0,0,0,0
317,2,0,0,0,0,0,0
317,3,0,0,0,0,0,0
317,4,0,0,0,0,0,0
317,6,0,0,0,0,0,0
318,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0
318,2,0,0,0,0,0,0
318,3,0,0,0,0,0,0
318,4,0,0,0,0,0,0
318,6,0,0,0,0,0,0
319,0,0,0,0,0,0,0
319,1,0,0,0,0,0,0
319,2,0,0,0,0,0,0
319,3,0,0,0,0,0,0
319,4,0,0,0,0,0,0
319,6,0,0,0,0,0,0
320,0,0,0,0,0,0,0
320,1,0,0,0,0,0,0
320,2,0,0,0,0,0,0
320,3,0,0,0,0,0,0
320,4,0,0,0,0,0,0
320,6,0,0,0,0,0,0
321,0,0,0,0,0,0,0
321,1,0,0,0,0,0,0
321,2,0,0,0,0,0,0
321,3,0,0,0,0,0,0
321,4,0,0,0,0,0,0
321,5,0,0,0,0,0,0
321,6,0,0,0,0,0,0
322,0,0,0,0,0,0,0
322,1,0,0,0,0,0,0
322,2,0,0,0,0,0,0
322,3,0,0,0,0,0,0
322,4,0,0,0,0,0,0
322,5,0,0,0,0,0,0
322,6,0,0,0,0,0,0
323,0,0,0,0,0,0,0
323,1,0,0,0,0,0,0
323,2,0,0,0,0,0,0
323,3,0,0,0,0,0,0
323,4,0,0,0,0,0,0
323,5,0,0,0,0,0,0
323,6,0,0,0,0,0,0
324,0,0,0,0,0,0,0
324,1,0,0,0,0,0,0
324,2,0,0,0,0,0,0
324,3,0,0,0,0,0,0
324,4,0,0,0,0,0,0
324,5,0,0,0,0,0,0
324,6,0,0,0,0,0,0
325,0,0,0,0,0,0,0
325,1,0,0,0,0,0,0
325,2,0,0,0,0,0,0
325,3,0,0,0,0,0,0
325,4,0,0,0,0,0,0
325,5,0,0,0,0,0,0
325,6,0,0,0,0,0,0
326,0,0,0,0,0,0,0
326,1,0,0,0,0,0,0
326,2,0,0,0,0,0,0
326,3,0,0,0,0,0,0
326,4,0,0,0,0,0,0
326,5,0,0,0,0,0,0
326,6,0,0,0,0,0,0
327,0,0,0,0,0,0,0
327,1,0,0,0,0,0,0
327,2,0,0,0,0,0,0
327,3,0,0,0,0,0,0
327,4,0,0,0,0,0,0
327,5,0,0,0,0,0,0
327,6,0,0,0,0,0,0
328,0,0,0,0,0,0,0
328,1,0,0,0,0,0,0
328,2,0,0,0,0,0,0
328,3,0,0,0,0,0,0
328,4,0,0,0,0,0,0
328,5,0,0,0,0,0,0
328,6,0,0,0,0,0,0
329,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0
329,2,0,0,0,0,0,0
329,3,0,0,0,0,0,0
329,4,0,0,0,0,0,0
329,5,0,0,0,0,0,0
329,6,0,0,0,0,0,0
330,0,0,0,0,0,0,0
330,1,0,0,0,0,0,0
330,2,0,0,0,0,0,0
330,3,0,0,0,0,0,0
330,4,0,0,0,0,0,0
330,5,0,0,0,0,0,0
330,6,0,0,0,0,0,0
331,0,0,0,0,0,0,0
331,1,0,0,0,0,0,0
331,2,0,0,0,0,0,0
331,3,0,0,0,0,0,0
331,4,0,0,0,0,0,0
331,5,0,0,0,0,0,0
331,6,0,0,0,0,0,0
332,0,0,0,0,0,0,0
332,1,0,0,0,0,0,0
332,2,0,0,0,0,0,0
332,3,0,0,0,0,0,0
332,4,0,0,0,0,0,0
332,5,0,0,0,0,0,0
332,6,0,0,0,0,0,0
333,0,0,0,0,0,0,0
333,1,0,0,0,0,0,0
333,2,0,0,0,0,0,0
333,3,0,0,0,0,0,0
333,4,0,0,0,0,0,0
333,5,0,0,0,0,0,0
333,6,0,0,0,0,0,0
334,0,0,0,0,0,0,0
334,1,0,0,0,0,0,0
334,2,0,0,0,0,0,0
334,3,0,0,0,0,0,0
334,4,0,0,0,0,0,0
334,5,0,0,0,0,0,0
334,6,0,0,0,0,0,0
335,0,0,0,0,0,0,0
335,1,0,0,0,0,0,0
335,2,0,0,0,0,0,0
335,3,0,0,0,0,0,0
335,4,0,0,0,0,0,0
335,5,0,0,0,0,0,0
335,6,0,0,0,0,0,0
336,0,0,0,0,0,0,0
336,1,0,0,0,0,0,0
336,2,0,0,0,0,0,0
336,3,0,0,0,0,0,0
336,4,0,0,0,0,0,0
336,5,0,0,0,0,0,0
336,6,0,0,0,0,0,0
337,0,0,0,0,0,0,0
337,1,0,0,0,0,0,0
337,2,0,0,0,0,0,0
337,3,0,0,0,0,0,0
337,4,0,0,0,0,0,0
337,5,0,0,0,0,0,0
337,6,0,0,0,0,0,0
338,0,0,0,0,0,0,0
338,1,0,0,0,0,0,0
338,2,0,0,0,0,0,0
338,3,0,0,0,0,0,0
338,4,0,0,0,0,0,0
338,5,0,0,0,0,0,0
338,6,0,0,0,0,0,0
339,0,0,0,0,0,0,0
339,1,0,0,0,0,0,0
339,2,0,0,0,0,0,0
339,3,0,0,0,0,0,0
339,4,0,0,0,0,0,0
339,5,0,0,0,0,0,0
339,6,0,0,0,0,0,0
340,0,0,0,0,0,0,0
340,1,0,0,0,0,0,0
340,2,0,0,0,0,0,0
340,3,0,0,0,0,0,0
340,4,0,0,0,0,0,0
340,5,0,0,0,0,0,0
340,6,0,0,0,0,0,0
341,0,0,0,0,0,0,0
341,1,0,0,0,0,0,0
341,2,0,0,0,0,0,0
341,3,0,0,0,0,0,0
341,4,0,0,0,0,0,0
341,5,0,0,0,0,0,0
341,6,0,0,0,0,0,0
342,0,0,0,0,0,0,0
342,1,0,0,0,0,0,0
342,2,0,0,0,0,0,0
342,3,0,0,0,0,0,0
342,4,0,0,0,0,0,0
342,5,0,0,0,0,0,0
342,6,0,0,0,0,0,0
343,0,0,0,0,0,0,0
343,1,0,0,0,0,0,0
343,2,0,0,0,0,0,0
343,3,0,0,0,0,0,0
343,4,0,0,0,0,0,0
343,5,0,0,0,0,0,0
343,6,0,0,0,0,0,0
344,0,0,0,0,0,0,0
344,1,0,0,0,0,0,0
344,2,0,0,0,0,0,0
344,3,0,0,0,0,0,0
344,4,0,0,0,0,0,0
344,5,0,0,0,0,0,0
344,6,0,0,0,0,0,0
345,0,0,0,0,0,0,0
345,1,0,0,0,0,0,0
345,2,0,0,0,0,0,0
345,3,0,0,0,0,0,0
345,4,0,0,0,0,0,0
345,5,0,0,0,0,0,0
345,6,0,0,0,0,0,0
346,0,0,0,0,0,0,0
346,1,0,0,0,0,0,0
346,2,0,0,0,0,0,0
346,3,0,0,0,0,0,0
346,4,0,0,0,0,0,0
346,5,0,0,0,0,0,0
346,6,0,0,0,0,0,0
347,0,0,0,0,0,0,0
347,1,0,0,0,0,0,0
347,2,0,0,0,0,0,0
347,3,0,0,0,0,0,0
347,4,0,0,0,0,0,0
347,5,0,0,0,0,0,0
347,6,0,0,0,0,0,0
348,0,0,0,0,0,0,0
348,1,0,0,0,0,0,0
348,2,0,0,0,0,0,0
348,3,0,0,0,0,0,0
348,4,0,0,0,0,0,0
348,5,0,0,0,0,0,0
348,6,0,0,0,0,0,0
349,0,0,0,0,0,0,0
349,1,0,0,0,0,0,0
349,2,0,0,0,0,0,0
349,3,0,0,0,0,0,0
349,4,0,0,0,0,0,0
349,5,0,0,0,0,0,0
349,6,0,0,0,0,0,0
350,0,0,0,0,0,0,0
350,1,0,0,0,0,0,0
350,2,0,0,0,0,0,0
350,4,0,0,0,0,0,0
350,5,0,0,0,0,0,0
350,6,0,0,0,0,0,0
351,0,0,0,0,0,0,0
351,1,0,0,0,0,0,0
351,2,0,0,0,0,0,0
351,4,0,0,0,0,0,0
351,5,0,0,0,0,0,0
351,6,0,0,0,0,0,0
352,0,0,0,0,0,0,0
352,1,0,0,0,0,0,0
352,2,0,0,0,0,0,0
352,4,0,0,0,0,0,0
352,5,0,0,0,0,0,0
352,6,0,0,0,0,0,0
353,0,0,0,0,0,0,0
353,1,0,0,0,0,0,0
353,2,0,0,0,0,0,0
353,4,0,0,0,0,0,0
353,5,0,0,0,0,0,0
353,6,0,0,0,0,0,0
354,0,0,0,0,0,0,0
354,1,0,0,0,0,0,0
354,2,0,0,0,0,0,0
354,4,0,0,0,0,0,0
354,5,0,0,0,0,0,0
354,6,0,0,0,0,0,0
355,0,0,0,0,0,0,0
355,1,0,0,0,0,0,0
355,2,0,0,0,0,0,0
355,4,0,0,0,0,0,0
355,5,0,0,0,0,0,0
355,6,0,0,0,0,0,0
356,0,0,0,0,0,0,0
356,1,0,0,0,0,0,0
356,2,0,0,0,0,0,0
356,4,0,0,0,0,0,0
356,5,0,0,0,0,0,0
356,6,0,0,0,0,0,0
357,0,0,0,0,0,0,0
357,1,0,0,0,0,0,0
357,2,0,0,0,0,0,0
357,4,0,0,0,0,0,0
357,5,0,0,0,0,0,0
357,6,0,0,0,0,0,0
358,0,0,0,0,0,0,0
358,1,0,0,0,0,0,0
358,2,0,0,0,0,0,0
358,4,0,0,0,0,0,0
358,5,0,0,0,0,0,0
358,6,0,0,0,0,0,0
359,0,0,0,0,0,0,0
359,1,0,0,0,0,0,0
359,2,0,0,0,0,0,0
359,4,0,0,0,0,0,0
359,5,0,0,0,0,0,0
359,6,0,0,0,0,0,0
360,0,0,0,0,0,0,0
360,1,0,0,0,0,0,0
360,2,0,0,0,0,0,0
360,4,0,0,0,0,0,0
360,5,0,0,0,0,0,0
360,6,0,0,0,0,0,0
361,0,0,0,0,0,0,0
361,1,0,0,0,0,0,0
361,2,0,0,0,0,0,0
361,4,0,0,0,0,0,0
361,5,0,0,0,0,0,0
361,6,0,0,0,0,0,0
362,0,0,0,0,0,0,0
362,1,0,0,0,0,0,0
362,2,0,0,0,0,0,0
362,4,0,0,0,0,0,0
362,5,0,0,0,0,0,0
362,6,0,0,0,0,0,0
363,0,0,0,0,0,0,0
363,1,0,0,0,0,0,0
363,2,0,0,0,0,0,0
363,4,0,0,0,0,0,0
363,5,0,0,0,0,0,0
363,6,0,0,0,0,0,0
364,0,0,0,0,0,0,0
364,1,0,0,0,0,0,0
364,2,0,0,0,0,0,0
364,4,0,0,0,0,0,0
364,5,0,0,0,0,0,0
364,6,0,0,0,0,0,0
365,0,0,0,0,0,0,0
365,1,0,0,0,0,0,0
365,2,0,0,0,0,0,0
365,4,0,0,0,0,0,0
365,5,0,0,0,0,0,0
365,6,0,0,0,0,0,0
366,0,0,0,0,0,0,0
366,1,0,0,0,0,0,0
366,2,0,0,0,0,0,0
366,4,0,0,0,0,0,0
366,5,0,0,0,0,0,0
366,6,0,0,0,0,0,0
367,0,0,0,0,0,0,0
367,1,0,0,0,0,0,0
367,2,0,0,0,0,0,0
367,4,0,0,0,0,0,0
367,5,0,0,0,0,0,0
367,6,0,0,0,0,0,0
368,0,0,0,0,0,0,0
368,1,0,0,0,0,0,0
368,2,0,0,0,0,0,0
368,4,0,0,0,0,0,0
368,5,0,0,0,0,0,0
368,6,0,0,0,0,0,0
369,0,0,0,0,0,0,0
369,1,0,0,0,0,0,0
369,2,0,0,0,0,0,0
369,4,0,0,0,0,0,0
369,5,0,0,0,0,0,0
369,6,0,0,0,0,0,0
370,0,0,0,0,0,0,0
370,1,0,0,0,0,0,0
370,2,0,0,0,0,0,0
370,4,0,0,0,0,0,0
370,5,0,0,0,0,0,0
370,6,0,0,0,0,0,0
371,0,0,0,0,0,0,0
371,1,0,0,0,0,0,0
371,2,0,0,0,0,0,0
371,4,0,0,0,0,0,0
371,5,0,0,0,0,0,0
371,6,0,0,0,0,0,0
372,0,0,0,0,0,0,0
372,1,0,0,0,0,0,0
372,2,0,0,0,0,0,0
372,4,0,0,0,0,0,0
372,5,0,0,0,0,0,0
372,6,0,0,0,0,0,0
373,0,0,0,0,0,0,0
373,1,0,0,0,0,0,0
373,2,0,0,0,0,0,0
373,4,0,0,0,0,0,0
373,5,0,0,0,0,0,0
373,6,0,0,0,0,0,0
374,0,0,0,0,0,0,0
374,1,0,0,0,0,0,0
374,2,0,0,0,0,0,0
374,4,0,0,0,0,0,0
374,5,0,0,0,0,0,0
374,6,0,0,0,0,0,0
375,0,0,0,0,0,0,0
375,1,0,0,0,0,0,0
375,2,0,0,0,0,0,0
375,4,0,0,0,0,0,0
375,5,0,0,0,0,0,0
375,6,0,0,0,0,0,0
376,0,0,0,0,0,0,0
376,1,0,0,0,0,0,0
376,2,0,0,0,0,0,0
376,4,0,0,0,0,0,0
376,5,0,0,0,0,0,0
376,6,0,0,0,0,0,0
377,0,0,0,0,0,0,0
377,1,0,0,0,0,0,0
377,2,0,0,0,0,0,0
377,4,0,0,0,0,0,0
377,5,0,0,0,0,0,0
377,6,0,0,0,0,0,0
378,0,0,0,0,0,0,0
378,1,0,0,0,0,0,0
378,2,0,0,0,0,0,0
378,4,0,0,0,0,0,0
378,5,0,0,0,0,0,0
378,6,0,0,0,0,0,0
379,0,0,0,0,0,0,0
379,1,0,0,0,0,0,0
379,2,0,0,0,0,0,0
379,4,0,0,0,0,0,0
379,5,0,0,0,0,0,0
379,6,0,0,0,0,0,0
380,0,0,0,0,0,0,0
380,1,0,0,0,0,0,0
380,2,0,0,0,0,0,0
380,4,0,0,0,0,0,0
380,5,0,0,0,0,0,0
380,6,0,0,0,0,0,0
381,0,0,0,0,0,0,0
381,1,0,0,0,0,0,0
381,2,0,0,0,0,0,0
381,4,0,0,0,0,0,0
381,5,0,0,0,0,0,0
381,6,0,0,0,0,0,0
382,0,0,0,0,0,0,0
382,1,0,0,0,0,0,0
382,2,0,0,0,0,0,0
382,4,0,0,0,0,0,0
382,5,0,0,0,0,0,0
382,6,0,0,0,0,0,0
383,0,0,0,0,0,0,0
383,1,0,0,0,0,0,0
383,2,0,0,0,0,0,0
383,4,0,0,0,0,0,0
383,5,0,0,0,0,0,0
383,6,0,0,0,0,0,0
384,0,0,0,0,0,0,0
384,1,0,0,0,0,0,0
384,2,0,0,0,0,0,0
384,4,0,0,0,0,0,0
384,5,0,0,0,0,0,0
384,6,0,0,0,0,0,0
385,0,0,0,0,0,0,0
385,1,0,0,0,0,0,0
385,2,0,0,0,0,0,0
385,4,0,0,0,0,0,0
385,5,0,0,0,0,0,0
385,6,0,0,0,0,0,0
386,0,0,0,0,0,0,0
386,1,0,0,0,0,0,0
386,2,0,0,0,0,0,0
386,4,0,0,0,0,0,0
386,5,0,0,0,0,0,0
386,6,0,0,0,0,0,0
387,0,0,0,0,0,0,0
387,1,0,0,0,0,0,0
387,2,0,0,0,0,0,0
387,4,0,0,0,0,0,0
387,5,0,0,0,0,0,0
387,6,0,0,0,0,0,0
388,0,0,0,0,0,0,0
388,1,0,0,0,0,0,0
388,2,0,0,0,0,0,0
388,4,0,0,0,0,0,0
388,5,0,0,0,0,0,0
388,6,0,0,0,0,0,0
389,0,0,0,0,0,0,0
389,1,0,0,0,0,0,0
389,2,0,0,0,0,0,0
389,4,0,0,0,0,0,0
389,5,0,0,0,0,0,0
389,6,0,0,0,0,0,0
390,0,0,0,0,0,0,0
390,1,0,0,0,0,0,0
390,2,0,0,0,0,0,0
390,4,0,0,0,0,0,0
390,5,0,0,0,0,0,0
390,6,0,0,0,0,0,0
391,0,0,0,0,0,0,0
391,1,0,0,0,0,0,0
391,2,0,0,0,0,0,0
391,4,0,0,0,0,0,0
391,5,0,0,0,0,0,0
391,6,0,0,0,0,0,0
392,0,0,0,0,0,0,0
392,1,0,0,0,0,0,0
392,2,0,0,0,0,0,0
392,4,0,0,0,0,0,0
392,5,0,0,0,0,0,0
392,6,0,0,0,0,0,0
393,0,0,0,0,0,0,0
393,1,0,0,0,0,0,0
393,2,0,0,0,0,0,0
393,4,0,0,0,0,0,0
393,5,0,0,0,0,0,0
393,6,0,0,0,0,0,0
394,0,0,0,0,0,0,0
394,1,0,0,0,0,0,0
