,std_ID,cs_ID,cg_ID,semestre,moyenne,grade,grade_ECTS,lieu,time_id
2368,239,17,3,S2,10.0,atteint,C,Nantes,3
2369,239,18,3,S1,13.333,au dessus,B,Nantes,2
2370,239,12,3,S2,0.0,en dessous,F,Nantes,3
2371,239,19,3,S1,10.0,atteint,B,Nantes,2
2372,239,20,3,S2,10.0,atteint,D,Nantes,3
2373,240,3,1,S2,20.0,au dessus,A,Nantes,3
2374,240,7,2,S1,20.0,au dessus,A,Nantes,2
2375,240,16,3,S1,13.333,au dessus,C,Nantes,2
2376,240,17,3,S2,16.667,au dessus,A,Nantes,3
2377,240,18,3,S1,3.333,en dessous,F,Nantes,2
2378,240,12,3,S2,10.0,atteint,A,Nantes,3
2379,240,19,3,S1,0.0,en dessous,F,Nantes,2
2380,240,20,3,S2,16.667,au dessus,A,Nantes,3
2381,241,3,1,S2,20.0,au dessus,A,Nantes,3
2382,241,15,1,S2,20.0,au dessus,A,Nantes,3
2383,241,7,2,S2,20.0,au dessus,A,Nantes,3
2384,241,16,3,S1,16.667,au dessus,A,Nantes,2
2385,241,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2386,241,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2387,241,12,3,S2,10.0,atteint,A,Nantes,3
2388,241,19,3,S1,10.0,atteint,B,Nantes,2
2389,241,20,3,S2,13.333,au dessus,B,Nantes,3
2390,242,3,1,S2,20.0,au dessus,A,Nantes,3
2391,242,15,1,S2,20.0,au dessus,A,Nantes,3
2392,242,6,2,S2,20.0,au dessus,A,Nantes,3
2393,242,7,2,S1,20.0,au dessus,A,Nantes,2
2394,242,16,3,S1,10.0,atteint,D,Nantes,2
2395,242,17,3,S2,10.0,atteint,C,Nantes,3
2396,242,18,3,S1,10.0,atteint,C,Nantes,2
2397,242,12,3,S2,10.0,atteint,A,Nantes,3
2398,242,19,3,S1,10.0,atteint,B,Nantes,2
2399,242,20,3,S2,13.333,au dessus,B,Nantes,3
2400,243,3,1,S2,20.0,au dessus,A,Nantes,3
2401,243,15,1,S2,20.0,au dessus,A,Nantes,3
2402,243,7,2,S2,20.0,au dessus,A,Nantes,3
2403,243,16,3,S1,13.333,au dessus,C,Nantes,2
2404,243,17,3,S2,16.667,au dessus,A,Nantes,3
2405,243,18,3,S1,13.333,au dessus,B,Nantes,2
2406,243,12,3,S2,10.0,atteint,A,Nantes,3
2407,243,19,3,S1,10.0,atteint,B,Nantes,2
2408,243,20,3,S2,13.333,au dessus,B,Nantes,3
2409,244,3,1,S2,20.0,au dessus,A,Nantes,3
2410,244,15,1,S2,0.0,en dessous,F,Nantes,3
2411,244,6,2,S1,20.0,au dessus,A,Nantes,2
2412,244,7,2,S2,20.0,au dessus,A,Nantes,3
2413,244,16,3,S1,13.333,au dessus,C,Nantes,2
2414,244,17,3,S2,10.0,atteint,C,Nantes,3
2415,244,18,3,S1,0.0,en dessous,F,Nantes,2
2416,244,12,3,S2,10.0,atteint,A,Nantes,3
2417,244,19,3,S1,10.0,atteint,B,Nantes,2
2418,244,20,3,S2,13.333,au dessus,B,Nantes,3
2419,245,3,1,S2,20.0,au dessus,A,Nantes,3
2420,245,15,1,S2,20.0,au dessus,A,Nantes,3
2421,245,7,2,S2,20.0,au dessus,A,Nantes,3
2422,245,16,3,S1,13.333,au dessus,C,Nantes,2
2423,245,17,3,S2,16.667,au dessus,A,Nantes,3
2424,245,18,3,S1,10.0,atteint,C,Nantes,2
2425,245,12,3,S2,10.0,atteint,A,Nantes,3
2426,245,19,3,S1,10.0,atteint,B,Nantes,2
2427,245,20,3,S2,16.667,au dessus,A,Nantes,3
2428,246,3,1,S2,20.0,au dessus,A,Nantes,3
2429,246,15,1,S2,0.0,en dessous,F,Nantes,3
2430,246,6,2,S2,20.0,au dessus,A,Nantes,3
2431,246,7,2,S2,20.0,au dessus,A,Nantes,3
2432,246,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2433,246,17,3,S2,10.0,atteint,C,Nantes,3
2434,246,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2435,246,12,3,S2,10.0,atteint,A,Nantes,3
2436,246,19,3,S1,0.0,en dessous,F,Nantes,2
2437,246,20,3,S2,13.333,au dessus,B,Nantes,3
2438,247,3,1,S2,20.0,au dessus,A,Nantes,3
2439,247,7,2,S1,20.0,au dessus,A,Nantes,2
2440,247,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2441,247,17,3,S2,10.0,atteint,C,Nantes,3
2442,247,18,3,S1,0.0,en dessous,F,Nantes,2
2443,247,12,3,S2,10.0,atteint,A,Nantes,3
2444,247,19,3,S1,10.0,atteint,B,Nantes,2
2445,247,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2446,248,3,1,S2,20.0,au dessus,A,Nantes,3
2447,248,7,2,S1,20.0,au dessus,A,Nantes,2
2448,248,16,3,S1,10.0,atteint,D,Nantes,2
2449,248,17,3,S2,10.0,atteint,C,Nantes,3
2450,248,18,3,S1,0.0,en dessous,F,Nantes,2
2451,248,12,3,S2,0.0,en dessous,F,Nantes,3
2452,248,19,3,S1,0.0,en dessous,F,Nantes,2
2453,248,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2454,249,3,1,S2,20.0,au dessus,A,Nantes,3
2455,249,4,1,S1,20.0,au dessus,A,Nantes,2
2456,249,15,1,S2,20.0,au dessus,A,Nantes,3
2457,249,7,2,S2,20.0,au dessus,A,Nantes,3
2458,249,16,3,S1,13.333,au dessus,C,Nantes,2
2459,249,17,3,S2,13.333,au dessus,B,Nantes,3
2460,249,18,3,S1,3.333,en dessous,F,Nantes,2
2461,249,12,3,S2,20.0,au dessus,A,Nantes,3
2462,249,19,3,S1,0.0,en dessous,F,Nantes,2
2463,249,20,3,S2,10.0,atteint,D,Nantes,3
2464,250,3,1,S2,20.0,au dessus,A,Nantes,3
2465,250,16,3,S1,16.667,au dessus,A,Nantes,2
2466,250,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2467,250,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2468,250,12,3,S2,10.0,atteint,A,Nantes,3
2469,250,19,3,S1,10.0,atteint,B,Nantes,2
2470,250,20,3,S2,13.333,au dessus,B,Nantes,3
2471,251,3,1,S2,20.0,au dessus,A,Nantes,3
2472,251,4,1,S1,20.0,au dessus,A,Nantes,2
2473,251,7,2,S2,20.0,au dessus,A,Nantes,3
2474,251,16,3,S1,10.0,atteint,D,Nantes,2
2475,251,17,3,S2,13.333,au dessus,B,Nantes,3
2476,251,18,3,S1,3.333,en dessous,F,Nantes,2
2477,251,12,3,S2,10.0,atteint,A,Nantes,3
2478,251,19,3,S1,20.0,au dessus,A,Nantes,2
2479,251,20,3,S2,13.333,au dessus,B,Nantes,3
2480,252,4,1,S1,20.0,au dessus,A,Nantes,2
2481,252,15,1,S2,0.0,en dessous,F,Nantes,3
2482,252,7,2,S1,20.0,au dessus,A,Nantes,2
2483,252,16,3,S1,16.667,au dessus,A,Nantes,2
2484,252,17,3,S2,10.0,atteint,C,Nantes,3
2485,252,18,3,S1,0.0,en dessous,F,Nantes,2
2486,252,12,3,S2,10.0,atteint,A,Nantes,3
2487,252,19,3,S1,10.0,atteint,B,Nantes,2
2488,252,20,3,S2,13.333,au dessus,B,Nantes,3
2489,253,4,1,S1,20.0,au dessus,A,Nantes,2
2490,253,7,2,S1,20.0,au dessus,A,Nantes,2
2491,253,16,3,S1,16.667,au dessus,A,Nantes,2
2492,253,17,3,S2,10.0,atteint,C,Nantes,3
2493,253,18,3,S1,3.333,en dessous,F,Nantes,2
2494,253,12,3,S2,10.0,atteint,A,Nantes,3
2495,253,19,3,S1,20.0,au dessus,A,Nantes,2
2496,253,20,3,S2,13.333,au dessus,B,Nantes,3
2497,254,4,1,S1,20.0,au dessus,A,Nantes,2
2498,254,15,1,S2,20.0,au dessus,A,Nantes,3
2499,254,16,3,S1,16.667,au dessus,A,Nantes,2
2500,254,17,3,S2,20.0,au dessus,A,Nantes,3
2501,254,18,3,S1,10.0,atteint,C,Nantes,2
2502,254,12,3,S2,10.0,atteint,A,Nantes,3
2503,254,19,3,S1,20.0,au dessus,A,Nantes,2
2504,254,20,3,S2,16.667,au dessus,A,Nantes,3
2505,255,4,1,S1,20.0,au dessus,A,Nantes,2
2506,255,7,2,S1,20.0,au dessus,A,Nantes,2
2507,255,16,3,S1,13.333,au dessus,C,Nantes,2
2508,255,17,3,S2,13.333,au dessus,B,Nantes,3
2509,255,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2510,255,12,3,S2,10.0,atteint,A,Nantes,3
2511,255,19,3,S1,20.0,au dessus,A,Nantes,2
2512,255,20,3,S2,16.667,au dessus,A,Nantes,3
2513,256,4,1,S1,20.0,au dessus,A,Nantes,2
2514,256,15,1,S2,20.0,au dessus,A,Nantes,3
2515,256,7,2,S1,20.0,au dessus,A,Nantes,2
2516,256,16,3,S1,13.333,au dessus,C,Nantes,2
2517,256,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2518,256,18,3,S1,10.0,atteint,C,Nantes,2
2519,256,12,3,S2,10.0,atteint,A,Nantes,3
2520,256,19,3,S1,0.0,en dessous,F,Nantes,2
2521,256,20,3,S2,10.0,atteint,D,Nantes,3
2522,257,4,1,S1,20.0,au dessus,A,Nantes,2
2523,257,16,3,S1,16.667,au dessus,A,Nantes,2
2524,257,17,3,S2,10.0,atteint,C,Nantes,3
2525,257,18,3,S1,13.333,au dessus,B,Nantes,2
2526,257,12,3,S2,10.0,atteint,A,Nantes,3
2527,257,19,3,S1,10.0,atteint,B,Nantes,2
2528,257,20,3,S2,13.333,au dessus,B,Nantes,3
2529,258,4,1,S1,20.0,au dessus,A,Nantes,2
2530,258,7,2,S1,20.0,au dessus,A,Nantes,2
2531,258,16,3,S1,13.333,au dessus,C,Nantes,2
2532,258,17,3,S2,10.0,atteint,C,Nantes,3
2533,258,18,3,S1,10.0,atteint,C,Nantes,2
2534,258,12,3,S2,10.0,atteint,A,Nantes,3
2535,258,19,3,S1,0.0,en dessous,F,Nantes,2
2536,258,20,3,S2,13.333,au dessus,B,Nantes,3
2537,259,4,1,S1,20.0,au dessus,A,Nantes,2
2538,259,16,3,S1,0.0,en dessous,F,Nantes,2
2539,259,17,3,S2,3.333,en dessous,F,Nantes,3
2540,259,18,3,S1,0.0,en dessous,F,Nantes,2
2541,259,12,3,S2,0.0,en dessous,F,Nantes,3
2542,259,19,3,S1,0.0,en dessous,F,Nantes,2
2543,259,20,3,S2,3.333,en dessous,F,Nantes,3
2544,260,4,1,S1,20.0,au dessus,A,Nantes,2
2545,260,15,1,S2,10.0,atteint,E,Nantes,3
2546,260,7,2,S1,20.0,au dessus,A,Nantes,2
2547,260,16,3,S1,16.667,au dessus,A,Nantes,2
2548,260,17,3,S2,16.667,au dessus,A,Nantes,3
2549,260,18,3,S1,13.333,au dessus,B,Nantes,2
2550,260,12,3,S2,10.0,atteint,A,Nantes,3
2551,260,19,3,S1,10.0,atteint,B,Nantes,2
2552,260,20,3,S2,13.333,au dessus,B,Nantes,3
2553,261,4,1,S1,20.0,au dessus,A,Nantes,2
2554,261,15,1,S2,20.0,au dessus,A,Nantes,3
2555,261,6,2,S2,20.0,au dessus,A,Nantes,3
2556,261,7,2,S2,20.0,au dessus,A,Nantes,3
2557,261,16,3,S1,16.667,au dessus,A,Nantes,2
2558,261,17,3,S2,16.667,au dessus,A,Nantes,3
2559,261,18,3,S1,10.0,atteint,C,Nantes,2
2560,261,12,3,S2,10.0,atteint,A,Nantes,3
2561,261,19,3,S1,10.0,atteint,B,Nantes,2
2562,261,20,3,S2,16.667,au dessus,A,Nantes,3
2563,262,4,1,S1,20.0,au dessus,A,Nantes,2
2564,262,15,1,S2,20.0,au dessus,A,Nantes,3
2565,262,16,3,S1,13.333,au dessus,C,Nantes,2
2566,262,17,3,S2,13.333,au dessus,B,Nantes,3
2567,262,18,3,S1,0.0,en dessous,F,Nantes,2
2568,262,12,3,S2,10.0,atteint,A,Nantes,3
2569,262,19,3,S1,0.0,en dessous,F,Nantes,2
2570,262,20,3,S2,13.333,au dessus,B,Nantes,3
2571,263,4,1,S1,20.0,au dessus,A,Nantes,2
2572,263,16,3,S1,13.333,au dessus,C,Nantes,2
2573,263,17,3,S2,13.333,au dessus,B,Nantes,3
2574,263,18,3,S1,3.333,en dessous,F,Nantes,2
2575,263,12,3,S2,10.0,atteint,A,Nantes,3
2576,263,19,3,S1,10.0,atteint,B,Nantes,2
2577,263,20,3,S2,13.333,au dessus,B,Nantes,3
2578,264,15,1,S2,20.0,au dessus,A,Nantes,3
2579,264,6,2,S1,20.0,au dessus,A,Nantes,2
2580,264,7,2,S1,20.0,au dessus,A,Nantes,2
2581,264,16,3,S1,13.333,au dessus,C,Nantes,2
2582,264,17,3,S2,3.333,en dessous,F,Nantes,3
2583,264,18,3,S1,0.0,en dessous,F,Nantes,2
2584,264,12,3,S2,10.0,atteint,A,Nantes,3
2585,264,19,3,S1,0.0,en dessous,F,Nantes,2
2586,264,20,3,S2,10.0,atteint,D,Nantes,3
2587,265,15,1,S2,20.0,au dessus,A,Nantes,3
2588,265,7,2,S2,20.0,au dessus,A,Nantes,3
2589,265,16,3,S1,10.0,atteint,D,Nantes,2
2590,265,17,3,S2,10.0,atteint,C,Nantes,3
2591,265,18,3,S1,0.0,en dessous,F,Nantes,2
2592,265,12,3,S2,0.0,en dessous,F,Nantes,3
2593,265,19,3,S1,10.0,atteint,B,Nantes,2
2594,265,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2595,266,15,1,S2,0.0,en dessous,F,Nantes,3
2596,266,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2597,266,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2598,266,18,3,S1,0.0,en dessous,F,Nantes,2
2599,266,12,3,S2,10.0,atteint,A,Nantes,3
2600,266,19,3,S1,10.0,atteint,B,Nantes,2
2601,266,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2602,267,15,1,S2,20.0,au dessus,A,Nantes,3
2603,267,7,2,S1,20.0,au dessus,A,Nantes,2
2604,267,16,3,S1,13.333,au dessus,C,Nantes,2
2605,267,17,3,S2,10.0,atteint,C,Nantes,3
2606,267,18,3,S1,10.0,atteint,C,Nantes,2
2607,267,12,3,S2,10.0,atteint,A,Nantes,3
2608,267,19,3,S1,20.0,au dessus,A,Nantes,2
2609,267,20,3,S2,13.333,au dessus,B,Nantes,3
2610,268,15,1,S2,0.0,en dessous,F,Nantes,3
2611,268,16,3,S1,10.0,atteint,D,Nantes,2
2612,268,17,3,S2,10.0,atteint,C,Nantes,3
2613,268,18,3,S1,3.333,en dessous,F,Nantes,2
2614,268,12,3,S2,0.0,en dessous,F,Nantes,3
2615,268,19,3,S1,10.0,atteint,B,Nantes,2
2616,268,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2617,269,15,1,S2,20.0,au dessus,A,Nantes,3
2618,269,6,2,S1,20.0,au dessus,A,Nantes,2
2619,269,7,2,S1,20.0,au dessus,A,Nantes,2
2620,269,16,3,S1,16.667,au dessus,A,Nantes,2
2621,269,17,3,S2,16.667,au dessus,A,Nantes,3
2622,269,18,3,S1,16.667,au dessus,A,Nantes,2
2623,269,12,3,S2,20.0,au dessus,A,Nantes,3
2624,269,19,3,S1,10.0,atteint,B,Nantes,2
2625,269,20,3,S2,20.0,au dessus,A,Nantes,3
2626,270,15,1,S2,0.0,en dessous,F,Nantes,3
2627,270,6,2,S2,20.0,au dessus,A,Nantes,3
2628,270,7,2,S2,20.0,au dessus,A,Nantes,3
2629,270,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2630,270,17,3,S2,3.333,en dessous,F,Nantes,3
2631,270,18,3,S1,0.0,en dessous,F,Nantes,2
2632,270,12,3,S2,10.0,atteint,A,Nantes,3
2633,270,19,3,S1,0.0,en dessous,F,Nantes,2
2634,270,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2635,271,15,1,S2,20.0,au dessus,A,Nantes,3
2636,271,7,2,S1,20.0,au dessus,A,Nantes,2
2637,271,16,3,S1,16.667,au dessus,A,Nantes,2
2638,271,17,3,S2,10.0,atteint,C,Nantes,3
2639,271,18,3,S1,3.333,en dessous,F,Nantes,2
2640,271,12,3,S2,10.0,atteint,A,Nantes,3
2641,271,19,3,S1,20.0,au dessus,A,Nantes,2
2642,271,20,3,S2,13.333,au dessus,B,Nantes,3
2643,272,15,1,S2,20.0,au dessus,A,Nantes,3
2644,272,7,2,S2,20.0,au dessus,A,Nantes,3
2645,272,16,3,S1,13.333,au dessus,C,Nantes,2
2646,272,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2647,272,18,3,S1,3.333,en dessous,F,Nantes,2
2648,272,12,3,S2,10.0,atteint,A,Nantes,3
2649,272,19,3,S1,0.0,en dessous,F,Nantes,2
2650,272,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2651,273,15,1,S2,20.0,au dessus,A,Nantes,3
2652,273,16,3,S1,20.0,au dessus,A,Nantes,2
2653,273,17,3,S2,16.667,au dessus,A,Nantes,3
2654,273,18,3,S1,16.667,au dessus,A,Nantes,2
2655,273,12,3,S2,20.0,au dessus,A,Nantes,3
2656,273,19,3,S1,20.0,au dessus,A,Nantes,2
2657,273,20,3,S2,16.667,au dessus,A,Nantes,3
2658,274,15,1,S2,20.0,au dessus,A,Nantes,3
2659,274,16,3,S1,16.667,au dessus,A,Nantes,2
2660,274,17,3,S2,13.333,au dessus,B,Nantes,3
2661,274,18,3,S1,13.333,au dessus,B,Nantes,2
2662,274,12,3,S2,10.0,atteint,A,Nantes,3
2663,274,19,3,S1,20.0,au dessus,A,Nantes,2
2664,274,20,3,S2,13.333,au dessus,B,Nantes,3
2665,275,15,1,S2,20.0,au dessus,A,Nantes,3
2666,275,6,2,S2,0.0,en dessous,F,Nantes,3
2667,275,7,2,S1,20.0,au dessus,A,Nantes,2
2668,275,16,3,S1,13.333,au dessus,C,Nantes,2
2669,275,17,3,S2,16.667,au dessus,A,Nantes,3
2670,275,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2671,275,12,3,S2,10.0,atteint,A,Nantes,3
2672,275,19,3,S1,10.0,atteint,B,Nantes,2
2673,275,20,3,S2,13.333,au dessus,B,Nantes,3
2674,276,15,1,S2,0.0,en dessous,F,Nantes,3
2675,276,16,3,S1,10.0,atteint,D,Nantes,2
2676,276,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2677,276,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2678,276,12,3,S2,10.0,atteint,A,Nantes,3
2679,276,19,3,S1,10.0,atteint,B,Nantes,2
2680,276,20,3,S2,13.333,au dessus,B,Nantes,3
2681,277,15,1,S2,20.0,au dessus,A,Nantes,3
2682,277,6,2,S1,20.0,au dessus,A,Nantes,2
2683,277,16,3,S1,16.667,au dessus,A,Nantes,2
2684,277,17,3,S2,10.0,atteint,C,Nantes,3
2685,277,18,3,S1,0.0,en dessous,F,Nantes,2
2686,277,12,3,S2,10.0,atteint,A,Nantes,3
2687,277,19,3,S1,10.0,atteint,B,Nantes,2
2688,277,20,3,S2,13.333,au dessus,B,Nantes,3
2689,278,15,1,S2,20.0,au dessus,A,Nantes,3
2690,278,7,2,S1,20.0,au dessus,A,Nantes,2
2691,278,16,3,S1,16.667,au dessus,A,Nantes,2
2692,278,17,3,S2,10.0,atteint,C,Nantes,3
2693,278,18,3,S1,10.0,atteint,C,Nantes,2
2694,278,12,3,S2,10.0,atteint,A,Nantes,3
2695,278,19,3,S1,20.0,au dessus,A,Nantes,2
2696,278,20,3,S2,13.333,au dessus,B,Nantes,3
2697,279,15,1,S2,0.0,en dessous,F,Nantes,3
2698,279,6,2,S2,20.0,au dessus,A,Nantes,3
2699,279,7,2,S2,20.0,au dessus,A,Nantes,3
2700,279,16,3,S1,13.333,au dessus,C,Nantes,2
2701,279,17,3,S2,10.0,atteint,C,Nantes,3
2702,279,18,3,S1,0.0,en dessous,F,Nantes,2
2703,279,12,3,S2,10.0,atteint,A,Nantes,3
2704,279,19,3,S1,0.0,en dessous,F,Nantes,2
2705,279,20,3,S2,10.0,atteint,D,Nantes,3
2706,280,15,1,S2,0.0,en dessous,F,Nantes,3
2707,280,7,2,S2,20.0,au dessus,A,Nantes,3
2708,280,16,3,S1,10.0,atteint,D,Nantes,2
2709,280,17,3,S2,13.333,au dessus,B,Nantes,3
2710,280,18,3,S1,3.333,en dessous,F,Nantes,2
2711,280,12,3,S2,10.0,atteint,A,Nantes,3
2712,280,19,3,S1,0.0,en dessous,F,Nantes,2
2713,280,20,3,S2,10.0,atteint,D,Nantes,3
2714,281,15,1,S2,0.0,en dessous,F,Nantes,3
2715,281,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2716,281,17,3,S2,3.333,en dessous,F,Nantes,3
2717,281,18,3,S1,0.0,en dessous,F,Nantes,2
2718,281,12,3,S2,10.0,atteint,A,Nantes,3
2719,281,19,3,S1,0.0,en dessous,F,Nantes,2
2720,281,20,3,S2,13.333,au dessus,B,Nantes,3
2721,282,15,1,S2,0.0,en dessous,F,Nantes,3
2722,282,16,3,S1,0.0,en dessous,F,Nantes,2
2723,282,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2724,282,18,3,S1,3.333,en dessous,F,Nantes,2
2725,282,12,3,S2,10.0,atteint,A,Nantes,3
2726,282,19,3,S1,0.0,en dessous,F,Nantes,2
2727,282,20,3,S2,13.333,au dessus,B,Nantes,3
2728,283,15,1,S2,20.0,au dessus,A,Nantes,3
2729,283,7,2,S2,20.0,au dessus,A,Nantes,3
2730,283,16,3,S1,10.0,atteint,D,Nantes,2
2731,283,17,3,S2,10.0,atteint,C,Nantes,3
2732,283,18,3,S1,0.0,en dessous,F,Nantes,2
2733,283,12,3,S2,10.0,atteint,A,Nantes,3
2734,283,19,3,S1,0.0,en dessous,F,Nantes,2
2735,283,20,3,S2,13.333,au dessus,B,Nantes,3
2736,284,15,1,S2,20.0,au dessus,A,Nantes,3
2737,284,6,2,S1,20.0,au dessus,A,Nantes,2
2738,284,16,3,S1,16.667,au dessus,A,Nantes,2
2739,284,17,3,S2,16.667,au dessus,A,Nantes,3
2740,284,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2741,284,12,3,S2,10.0,atteint,A,Nantes,3
2742,284,19,3,S1,10.0,atteint,B,Nantes,2
2743,284,20,3,S2,13.333,au dessus,B,Nantes,3
2744,285,15,1,S2,20.0,au dessus,A,Nantes,3
2745,285,16,3,S1,20.0,au dessus,A,Nantes,2
2746,285,17,3,S2,13.333,au dessus,B,Nantes,3
2747,285,18,3,S1,3.333,en dessous,F,Nantes,2
2748,285,12,3,S2,10.0,atteint,A,Nantes,3
2749,285,19,3,S1,10.0,atteint,B,Nantes,2
2750,285,20,3,S2,13.333,au dessus,B,Nantes,3
2751,286,6,2,S1,20.0,au dessus,A,Nantes,2
2752,286,16,3,S1,13.333,au dessus,C,Nantes,2
2753,286,17,3,S2,10.0,atteint,C,Nantes,3
2754,286,18,3,S1,3.333,en dessous,F,Nantes,2
2755,286,12,3,S2,10.0,atteint,A,Nantes,3
2756,286,19,3,S1,10.0,atteint,B,Nantes,2
2757,286,20,3,S2,13.333,au dessus,B,Nantes,3
2758,287,6,2,S1,20.0,au dessus,A,Nantes,2
2759,287,16,3,S1,10.0,atteint,D,Nantes,2
2760,287,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2761,287,18,3,S1,3.333,en dessous,F,Nantes,2
2762,287,12,3,S2,10.0,atteint,A,Nantes,3
2763,287,19,3,S1,0.0,en dessous,F,Nantes,2
2764,287,20,3,S2,13.333,au dessus,B,Nantes,3
2765,288,6,2,S1,20.0,au dessus,A,Nantes,2
2766,288,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2767,288,17,3,S2,3.333,en dessous,F,Nantes,3
2768,288,18,3,S1,0.0,en dessous,F,Nantes,2
2769,288,12,3,S2,0.0,en dessous,F,Nantes,3
2770,288,19,3,S1,10.0,atteint,B,Nantes,2
2771,288,20,3,S2,0.0,en dessous,F,Nantes,3
2772,289,6,2,S1,20.0,au dessus,A,Nantes,2
2773,289,16,3,S1,10.0,atteint,D,Nantes,2
2774,289,17,3,S2,0.0,en dessous,F,Nantes,3
2775,289,18,3,S1,3.333,en dessous,F,Nantes,2
2776,289,12,3,S2,0.0,en dessous,F,Nantes,3
2777,289,19,3,S1,0.0,en dessous,F,Nantes,2
2778,289,20,3,S2,0.0,en dessous,F,Nantes,3
2779,290,6,2,S1,20.0,au dessus,A,Nantes,2
2780,290,7,2,S1,20.0,au dessus,A,Nantes,2
2781,290,16,3,S1,13.333,au dessus,C,Nantes,2
2782,290,17,3,S2,10.0,atteint,C,Nantes,3
2783,290,18,3,S1,0.0,en dessous,F,Nantes,2
2784,290,12,3,S2,10.0,atteint,A,Nantes,3
2785,290,19,3,S1,10.0,atteint,B,Nantes,2
2786,290,20,3,S2,13.333,au dessus,B,Nantes,3
2787,291,6,2,S1,20.0,au dessus,A,Nantes,2
2788,291,16,3,S1,10.0,atteint,D,Nantes,2
2789,291,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2790,291,18,3,S1,3.333,en dessous,F,Nantes,2
2791,291,12,3,S2,10.0,atteint,A,Nantes,3
2792,291,19,3,S1,0.0,en dessous,F,Nantes,2
2793,291,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2794,292,6,2,S2,20.0,au dessus,A,Nantes,3
2795,292,16,3,S1,10.0,atteint,D,Nantes,2
2796,292,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2797,292,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2798,292,12,3,S2,10.0,atteint,A,Nantes,3
2799,292,19,3,S1,10.0,atteint,B,Nantes,2
2800,292,20,3,S2,13.333,au dessus,B,Nantes,3
2801,293,6,2,S2,0.0,en dessous,F,Nantes,3
2802,293,16,3,S1,13.333,au dessus,C,Nantes,2
2803,293,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2804,293,18,3,S1,0.0,en dessous,F,Nantes,2
2805,293,12,3,S2,10.0,atteint,A,Nantes,3
2806,293,19,3,S1,0.0,en dessous,F,Nantes,2
2807,293,20,3,S2,10.0,atteint,D,Nantes,3
2808,294,6,2,S2,20.0,au dessus,A,Nantes,3
2809,294,7,2,S2,20.0,au dessus,A,Nantes,3
2810,294,16,3,S1,16.667,au dessus,A,Nantes,2
2811,294,17,3,S2,10.0,atteint,C,Nantes,3
2812,294,18,3,S1,3.333,en dessous,F,Nantes,2
2813,294,12,3,S2,10.0,atteint,A,Nantes,3
2814,294,19,3,S1,0.0,en dessous,F,Nantes,2
2815,294,20,3,S2,13.333,au dessus,B,Nantes,3
2816,295,6,2,S2,0.0,en dessous,F,Nantes,3
2817,295,16,3,S1,13.333,au dessus,C,Nantes,2
2818,295,17,3,S2,13.333,au dessus,B,Nantes,3
2819,295,18,3,S1,3.333,en dessous,F,Nantes,2
2820,295,12,3,S2,10.0,atteint,A,Nantes,3
2821,295,19,3,S1,0.0,en dessous,F,Nantes,2
2822,295,20,3,S2,16.667,au dessus,A,Nantes,3
2823,296,6,2,S2,20.0,au dessus,A,Nantes,3
2824,296,16,3,S1,16.667,au dessus,A,Nantes,2
2825,296,17,3,S2,16.667,au dessus,A,Nantes,3
2826,296,18,3,S1,13.333,au dessus,B,Nantes,2
2827,296,12,3,S2,10.0,atteint,A,Nantes,3
2828,296,19,3,S1,20.0,au dessus,A,Nantes,2
2829,296,20,3,S2,16.667,au dessus,A,Nantes,3
2830,297,6,2,S2,20.0,au dessus,A,Nantes,3
2831,297,7,2,S2,20.0,au dessus,A,Nantes,3
